"PC1"/t"PC2"/t"PC3"/t"PC4"/t"PC5"/t"PC6"/t"PC7"/t"PC8"/t"PC9"/t"PC10"/t"PC11"/t"PC12"/t"PC13"/t"PC14"/t"PC15"/t"PC16"/t"PC17"/t"PC18"/t"PC19"/t"PC20"/t"PC21"/t"PC22"/t"PC23"/t"PC24"/t"PC25"/t"PC26"/t"PC27"/t"PC28"
"bio1"/t-0.224328935738146/t-0.108135933667616/t-0.0192166317771092/t0.0811585504650087/t0.00213208856911033/t0.0317203266434497/t-0.0075186051395045/t-0.0563904169627873/t0.0438870448071573/t-0.028122829487266/t0.0204946375787728/t0.00868629198882989/t0.0770010491110456/t0.067920896667818/t0.0759087690549226/t0.00855492744460884/t-0.0595180690790423/t0.0460642799418226/t-0.0560790458936688/t0.136969505125186/t-0.0115267919190899/t0.180050955391694/t0.163811455893673/t-0.144437599855246/t0.196803789701143/t0.0498448780599188/t-0.167061767580596/t0.170149064844788
"bio2"/t0.139964068004947/t0.0738837073124654/t-0.227352637807745/t0.236826341981264/t-0.0286607072966779/t0.0290275338256475/t0.0746676391866181/t0.0257631352996279/t-0.0834931967133748/t-0.10801405483137/t0.0679800402147643/t0.0663068811515626/t0.126420222846291/t0.0591452869274151/t-0.098827656628493/t0.0226477263264403/t-0.000199326021780646/t0.0739210172717185/t-0.0495917925858231/t-0.0618478600156289/t0.0257171221295562/t-0.0361177425912496/t0.036018934641065/t0.144604517473474/t0.221713627083418/t-0.273102576095056/t0.0796916748208247/t0.187546339312862
"bio3"/t0.0528886098576754/t0.20130071676867/t-0.163231368325188/t0.265821553880965/t0.059720105306165/t-0.133494310263219/t0.240719824256872/t-0.0472710083905515/t-0.124861757641513/t-0.234178196332056/t0.0271123029264932/t0.0467242577878455/t0.284765695445983/t0.027932830211907/t-0.23528018775289/t-0.023525577113862/t0.316713899841813/t0.0496718604105513/t-0.247590770213207/t0.158100676075622/t0.0470686652163026/t0.183049460540892/t-0.247831942724228/t-0.13095089335859/t-0.184444604756347/t-0.123671616285522/t-0.269165660626522/t0.0370077939384998
"bio4"/t0.175575901517895/t-0.116337710679734/t-0.151505337928262/t0.16315996779917/t-0.0888258497951207/t0.195943654165896/t-0.113553673132863/t0.0406707898029753/t-0.0250409178515241/t-0.0132894237586358/t0.031787573143816/t-0.013109791399167/t-0.0367696949633614/t-0.0343503467506036/t-0.0347292699874004/t-0.00440130428746535/t0.00913817033241563/t-0.00727785539383569/t0.102355233244006/t-0.181071607175102/t-0.00578862624381892/t-0.119307534329242/t-0.0227810132864881/t0.086033469668373/t-0.0559263165452369/t0.334489798632357/t-0.231919739144149/t0.0787335973554748
"bio5"/t-0.0228524841740174/t-0.104201969550059/t-0.245362901080693/t0.328751420028439/t-0.0769391375702561/t0.14781941293015/t-0.0126439693932101/t-0.0188097251510023/t0.000800677024635526/t-0.0404541427133232/t0.0479542562830434/t0.0708299178324132/t0.138249088474119/t0.124804593812749/t0.0276164442782185/t0.00643357175851452/t-0.100582156582138/t0.0701564071564559/t-0.00106898443403391/t-0.0616224618227148/t0.0132024074643105/t-0.068225194109358/t0.209089317190267/t0.0389962413492879/t0.124114793653623/t-0.113873901853235/t0.371864099897156/t-0.340461174519786
"bio6"/t-0.224297312773061/t-0.0438370005091041/t0.113536961439594/t-0.0494898241972046/t0.0236155206340591/t-0.0542981957602048/t0.0235156261902036/t-0.0677996148266875/t0.0786391486789488/t0.0396413077707623/t-0.0310701247058464/t-0.00345146923423589/t0.0387352508466192/t0.0592835178729229/t0.0975965663108616/t-0.0149888487531879/t-0.0341260047123138/t-0.00931828337185415/t-0.0330662348292573/t0.129027844158091/t-0.0590854605855679/t0.0692975525415152/t0.201708353144527/t-0.100419924508101/t0.00828932586489826/t-0.0892479396135318/t0.137627441426391/t0.23422249513986
"bio7"/t0.165189456058806/t-0.0177718933702543/t-0.213534124233689/t0.205715985408034/t-0.0578314011473431/t0.116273533903968/t-0.0239428618981012/t0.0394155507771865/t-0.0618612307504168/t-0.0546369468619572/t0.0479946391093488/t0.0384095763666996/t0.0404029498913832/t0.029859496054149/t-0.0649024407648289/t0.0100528722106082/t-0.0183462256480998/t0.0431954434706819/t0.0300310495047816/t-0.120479001008693/t0.0441019971704605/t-0.11219918598983/t-0.0292788782813024/t0.0807963642409813/t0.0973637672633268/t0.0245888101190404/t-0.0431558044038454/t-0.0989580598256977
"bio8"/t-0.0807275692132175/t-0.222888950633431/t0.221638680071944/t-0.0197212353533235/t-0.0414756871392428/t0.0437162315154033/t0.00639918524815399/t0.00920738372450987/t0.116385884884644/t0.0478302483013544/t0.0359287581606769/t0.0417487269718488/t0.0385598731670806/t-0.317475410387318/t-0.575948058097652/t-0.0703846124803775/t-0.00295344901208148/t-0.0187030065295181/t-0.329517755333647/t-0.0210142925143645/t-0.412058338899018/t-0.117167185000066/t0.085415756367112/t0.187442406441073/t0.254878855549771/t0.0508058090716903/t-0.0557696965039789/t-0.0251309751016619
"bio9"/t-0.136008826607553/t-0.175901439979415/t-0.178915575965478/t0.190238104767456/t-0.00706001255162697/t0.125358600895453/t-0.055377428887669/t-0.095437550569745/t0.0114399492100258/t-0.0191743858211837/t-0.00659723991817387/t0.0647366439252747/t0.0152360171092358/t0.0758553980382982/t0.040579528032953/t-0.0446746584053742/t-0.0740150132614736/t-0.0167412703781161/t-0.165689696823577/t0.0457475915180974/t-0.0666017959847031/t0.0776183388938223/t-0.25692999671899/t-0.0322651092469687/t-0.0353577960880398/t0.240424294430528/t0.254400330197027/t-0.00364302305903496
"bio10"/t-0.122087555388051/t-0.211815558576371/t-0.121312559502315/t0.213249241752894/t-0.0588588618105384/t0.192633509130845/t-0.100771565745341/t-0.0319984745434518/t0.037064954754127/t-0.0302729107357906/t0.0401568532696747/t-0.00288884572487647/t0.0605299010048209/t0.0420859851465468/t0.0513352567327501/t-0.0144823119357991/t-0.0502190569279166/t0.0438175387587519/t0.0108858510248177/t0.0252028668273325/t0.00779003077807668/t0.0381276685263598/t0.0724160512125461/t-0.0890638823732715/t0.0299073320935973/t0.265389769278108/t-0.0231088541321337/t0.543341459923896
"bio11"/t-0.235322198031178/t-0.0445599663853468/t0.055468473970033/t-0.00458649097812645/t0.0354135579688872/t-0.0435963503832855/t0.03081883985737/t-0.0579359635966208/t0.0449708028225693/t-1.29298234103972e-05/t0.0080137961283914/t0.0103564370736636/t0.0673401590064133/t0.0572568304152086/t0.0660805476770162/t0.00044084163168696/t-0.00774797585315138/t0.03369133817178/t-0.0738393866619167/t0.154294847157002/t-0.0283079775944016/t0.11059735040465/t0.0289256617090446/t-0.0941380672050338/t-0.0782510828917371/t-0.104206629565338/t0.121392621636845/t-0.0028062391566825
"bio12"/t-0.0725307438171991/t0.28593680697532/t0.0110582912296724/t0.0920821548378869/t-0.203962471570015/t0.0850557650757668/t0.159493248746905/t-0.0850020140985716/t0.149222537807831/t0.0391491969700159/t0.121433816704082/t-0.098741653587019/t-0.132252987499037/t0.0657749555689423/t0.0274596910598766/t0.0436614200954679/t-0.458923930913251/t-0.15737426180952/t-0.119133615677169/t0.151501625948218/t0.168002665082231/t-0.0985333871528145/t-0.152747095781552/t0.0402140502181371/t0.180007299821801/t-0.00724334827510461/t-0.0653543493628536/t-0.0938882647860404
"bio13"/t-0.0920806780726117/t0.269790657025488/t0.0294750434746603/t0.100334213195544/t-0.151807296111834/t0.200596124892898/t0.0629013903725691/t-0.0269597085764402/t0.207524351227219/t0.111168403493979/t-0.0298142310138828/t-0.301560221315984/t-0.0588757535587367/t-0.0413795265068081/t-0.208283835457058/t0.0064348239227133/t0.0753959528197465/t0.0451094081924796/t0.128185575494008/t-0.130811067633469/t-0.181948126156292/t0.118838045669719/t-0.20046065985114/t-0.0760300393963822/t-0.332734881862752/t0.0270318359966738/t0.196611117606505/t0.10252407129687
